ID,Index,Time,Time1,Time2,State,Fatigue,Task,Resting_hr,HRRMean,HRRCV,Wrist_jerk_Mean,Wrist_jerk_CV,Wrist_ACC_Mean,Wrist_ACC_CV,Wrist_xposture_Mean,Wrist_xposture_CV,Wrist_yposture_Mean,Wrist_yposture_CV,Wrist_zposture_Mean,Wrist_zposture_CV,Hip_jerk_Mean,Hip_jerk_CV,Hip_ACC_Mean,Hip_ACC_CV,Hip_xposture_Mean,Hip_xposture_CV,Hip_yposture_Mean,Hip_yposture_CV,Hip_zposture_Mean,Hip_zposture_CV,Chest_jerk_Mean,Chest_jerk_CV,Chest_ACC_Mean,Chest_ACC_CV,Chest_xposture_Mean,Chest_xposture_CV,Chest_yposture_Mean,Chest_yposture_CV,Chest_zposture_Mean,Chest_zposture_CV,Ankle_jerk_Mean,Ankle_jerk_CV,Ankle_ACC_Mean,Ankle_ACC_CV,Ankle_xposture_Mean,Ankle_xposture_CV,Ankle_yposture_Mean,Ankle_yposture_CV,Ankle_zposture_Mean,Ankle_zposture_CV,HRRSD,Wrist_zposture_SD,Wrist_yposture_SD,Wrist_xposture_SD,Wrist_ACC_SD,Wrist_jerk_SD,Hip_zposture_SD,Hip_yposture_SD,Hip_xposture_SD,Hip_ACC_SD,Hip_jerk_SD,Chest_zposture_SD,Chest_yposture_SD,Chest_xposture_SD,Chest_ACC_SD,Chest_jerk_SD,Ankle_zposture_SD,Ankle_yposture_SD,Ankle_xposture_SD,Ankle_ACC_SD,Ankle_jerk_SD
9,9,100,20,30,0,1,MMH,76,0.325239503,0.120872632,16.7115135,1.168048597,10.43651188,0.259805522,25.13783172,0.849272895,43.51069286,0.602084907,18.90519217,0.873537792,18.050029,0.968393489,2.588407192,0.598079193,-17.0633547,-0.467639783,65.77558484,0.110742892,12.86567848,0.371455162,10.21997478,0.927518372,3.094825568,0.991487704,2.687424092,2.803209772,73.36034243,0.247822347,10.87741854,1.554974536,41.3208985,1.22844982,4.597048294,0.839384161,5.99519712,1.277100162,70.8678781,0.11417104,1.002683948,5.38307388,0.039312555,16.51439983,26.19713146,26.19713146,2.711463417,19.5198599,4.779022684,7.284178488,7.284178488,1.548072485,17.47953056,16.91410885,18.18033224,18.18033224,3.068481497,9.47921437,5.39752177,8.091059345,8.091059345,3.858689525,50.76065032
9,9,100,30,40,0,1,MMH,76,0.325455112,0.12239558,16.39706396,1.170848668,10.96699909,0.234206601,28.58470117,0.721436939,38.29690397,0.619006194,23.11006328,0.674026121,21.25268488,0.990909077,5.709070606,1.148518637,-17.03364695,-0.52337781,42.98769245,1.132246155,8.406158749,1.340850598,11.53935883,0.900280957,3.093594087,1.015227347,2.613862227,3.213467022,73.42312383,0.255652901,10.50466436,1.574321183,41.91405628,1.173618828,4.561370153,0.819775226,5.654465268,1.270188755,71.01022165,0.110546989,0.633733123,8.176319737,0.039834267,15.57678631,23.70602077,23.70602077,2.56854358,19.1984805,11.27140299,48.67264949,48.67264949,6.556973991,21.05947836,16.53771562,18.77083461,18.77083461,3.140701318,10.38866501,5.181604642,7.849966192,7.849966192,3.739298248,49.19112561
9,9,100,40,50,0,1,MMH,76,0.315374099,0.106533811,17.18944463,1.096662828,10.51006639,0.258526558,31.09478108,0.606264708,38.77762606,0.581113414,20.71301485,0.800885185,24.54788766,1.015190807,12.27026833,0.67753747,-17.97595953,-0.513138562,-7.137777903,-8.712623005,-1.817269733,-7.458752775,11.40799555,0.910490907,2.832395197,1.084451011,2.670070802,2.969688836,74.89544724,0.247385824,6.475257801,2.529216778,44.40611578,1.197399495,4.706644156,0.85788125,5.578477946,1.311391741,70.67952211,0.122177134,0.484941347,11.25601241,0.033598005,16.58874673,22.53419867,22.53419867,2.717131288,18.85102496,13.55456566,62.18876796,62.18876796,8.313566561,24.92078988,16.37733067,18.52807193,18.52807193,3.071593835,10.38687622,5.45850582,8.635421444,8.635421444,4.037741772,53.17186061
9,9,100,50,60,0,1,MMH,76,0.332469092,0.120340597,17.301446,1.206646472,10.5442353,0.256725172,28.63540792,0.797468425,39.4472307,0.644885568,18.30800202,0.93743035,18.93032512,1.112883217,3.119651599,0.669347251,-20.0615913,-0.558827764,63.16553747,0.172201816,10.85130835,0.588949419,11.99174075,1.37306145,4.035170157,0.922371531,3.102503655,2.746127993,67.54037151,0.329687473,16.25283867,1.259740972,38.16560649,1.351491583,4.443615076,0.902897947,4.885527022,1.827498525,71.24331231,0.125884305,0.609396903,8.932796751,0.040009529,17.16247674,25.43894978,25.43894978,2.706970621,20.87672878,6.390871748,10.87722026,10.87722026,2.088130222,21.06724112,20.47436678,22.26721441,22.26721441,3.721926076,16.46539694,5.443618675,8.968414856,8.968414856,4.012130929,51.58049593
9,9,100,60,70,0,1,MMH,76,0.303558116,0.120181777,15.3870669,1.168462662,10.8021542,0.22465979,27.24076503,0.81325274,40.67990558,0.609268999,21.71079585,0.709475332,18.82564943,0.974133795,2.786798343,0.588714002,-19.75080188,-0.450617054,64.68727852,0.113933932,10.96450996,0.513069279,10.36287644,0.949956375,2.886247818,0.991268057,2.012205719,2.690951124,74.53925476,0.231382932,10.14672823,1.641106617,38.54906341,1.278462946,4.630805439,0.810006568,1.762357888,7.544251624,70.22966054,0.140403216,-0.26503077,-18.75808729,0.036482154,15.40327409,24.78500535,24.78500535,2.426809694,17.97921315,5.62555322,7.370075992,7.370075992,1.640627205,18.33870132,16.65186284,17.24711132,17.24711132,2.861045267,9.844280538,4.971470318,9.860470198,9.860470198,3.750982821,49.28354917
9,9,100,70,80,0,1,MMH,76,0.327920194,0.129131697,15.61031353,1.219927039,11.29611686,0.237876942,33.37881489,0.649660611,30.9878436,0.815972377,23.49504674,0.748247966,21.46518469,1.038614815,3.059613473,0.666555609,-20.28070247,-0.438132219,63.63048162,0.149454613,10.56607584,0.533408483,12.78551405,1.313312729,3.033688039,1.004138645,2.609702009,2.838103255,73.85249285,0.245770759,9.064718912,1.752425239,42.24879181,1.256761093,4.655762018,0.879554578,3.93766995,2.156960456,70.87897692,0.120976424,-0.229444426,-23.76038922,0.042344891,17.58012093,25.2852244,25.2852244,2.687085735,19.04344356,5.636034485,9.509869006,9.509869006,2.039402522,22.29405883,15.88524221,18.15078322,18.15078322,3.046243397,16.79137835,5.451688866,8.574685165,8.574685165,4.094996797,53.09663777
9,9,100,80,90,0,1,MMH,76,0.338508229,0.124148813,16.26943115,1.156642692,11.10708308,0.241007409,31.16228773,0.692260699,35.17134868,0.713640608,23.11457455,0.729287991,21.70343983,1.048910331,3.217771239,0.695762997,-20.47316245,-0.508989635,63.40425027,0.170037655,9.602601975,0.675761502,13.46237594,1.25343464,3.334721794,1.016841636,2.954230434,2.361042755,71.96099217,0.289681951,9.828194536,1.832036556,41.47663961,1.260777175,4.561419223,0.887127297,4.170555718,1.982332709,71.03136132,0.126238362,-0.040957568,-137.5588995,0.042025395,16.85718164,25.09970266,25.09970266,2.676889315,18.81791864,6.489068734,10.78111003,10.78111003,2.238806161,22.76496226,18.00561167,20.84580061,20.84580061,3.390883965,16.87420834,5.63407798,8.966882704,8.966882704,4.046559506,52.29280052
9,9,100,90,100,1,1,MMH,76,0.285174076,0.190456005,14.63615438,1.314100206,11.43292737,0.293528805,28.12361078,0.766392581,28.99746761,1.179054468,20.94463516,1.04115671,18.18908768,1.105936949,3.065542746,0.561184551,-15.26760472,-0.716297979,62.84918249,0.118711697,17.26909558,0.316601195,10.09310298,1.066362432,2.305164319,0.848304331,3.441046662,2.034006855,78.16703648,0.142608958,3.371105837,3.382130831,36.03221205,1.350827556,4.590635876,0.786845924,7.071427551,1.622808568,69.72711521,0.147853665,-0.109243998,-66.77867095,0.054313115,21.80664744,34.18959375,34.18959375,3.355893509,19.23337349,5.467416297,7.460933108,7.460933108,1.720335229,20.11598413,11.40152099,11.14731962,11.14731962,1.955480875,10.76290584,7.295168996,10.30940953,10.30940953,3.612123128,48.67330494
10,10,100,10,20,0,1,MMH,65,0.529632684,0.083965441,17.86581623,0.924461556,8.978498976,0.33859337,27.35980883,0.482487761,36.44621963,0.533079843,30.09327649,0.637867674,28.56032735,0.928279287,3.965607993,0.548172832,-19.72924476,-0.49058468,64.12505905,0.147346855,9.990080268,0.531035396,17.06260248,0.869790765,3.942175148,0.708278926,-0.070201465,-99.31751524,73.1822391,0.212531357,9.306933511,1.807437652,53.62109643,1.059228162,5.909932578,0.853626609,3.048852933,3.185734719,66.37283035,0.144980549,-5.229778812,-1.359358797,0.044470842,19.19552828,19.42874504,19.42874504,3.040060226,16.51626027,5.305086231,9.448625778,9.448625778,2.173838564,26.51196031,16.82170205,15.55352058,15.55352058,2.79215958,14.84089406,7.109145834,9.622769383,9.622769383,5.044875706,56.79697542
10,10,100,20,30,0,1,MMH,65,0.617578608,0.072562374,18.00872673,0.938387009,9.784834317,0.320304591,31.97786328,0.509963153,31.17403411,0.673313655,28.26665924,0.708795054,30.01099633,0.963810859,3.997084352,0.574872576,-18.79268389,-0.472862833,64.02704795,0.14727466,10.31082581,0.561437411,19.50590009,0.976906018,3.755363994,0.70650642,0.633404026,10.83942547,72.81498225,0.191713989,3.382308979,5.127779729,55.50188606,1.08507879,6.210021863,0.871857278,1.992362288,5.042650586,65.98033807,0.15301751,-5.601172897,-1.220225327,0.04481297,20.03526826,20.98990285,20.98990285,3.134127354,16.89915521,5.788883348,9.429561718,9.429561718,2.297814178,28.92492415,17.34373542,13.95965071,13.95965071,2.653188771,19.05543118,6.83469303,10.09614704,10.09614704,5.414252758,60.22391937
10,10,100,30,40,0,1,MMH,65,0.604800041,0.058780112,16.95580316,0.946648995,9.246511884,0.348203649,30.03096521,0.500487021,34.86880069,0.620035266,26.8879137,0.73413217,27.97025621,0.982884554,3.979468476,0.561230362,-20.03666291,-0.466970334,63.65915215,0.150747758,10.5005407,0.520076147,17.3903854,0.952476545,3.614650928,0.704432856,1.617863262,4.064137552,72.882629,0.182561028,1.742415167,10.38966111,52.55508378,1.120429386,5.863381233,0.900718417,1.374311875,7.053026134,67.21543433,0.150657738,-5.295625905,-1.212397255,0.035550214,19.73928243,21.61988611,21.61988611,3.219669179,16.05119402,5.461080749,9.596474463,9.596474463,2.233398533,27.4915328,18.1031031,13.30552767,13.30552767,2.546278877,16.5639342,6.420402311,10.12652529,10.12652529,5.281255462,58.88426025
10,10,100,40,50,0,1,MMH,65,0.602730988,0.079489747,16.87529345,0.978651198,9.420057637,0.351221083,29.24409108,0.588357368,33.4296886,0.676474964,26.28816467,0.816459019,27.20958985,1.030790827,3.93412884,0.564613835,-20.21756183,-0.432211266,63.74019218,0.14519823,10.26690053,0.570358755,16.44927991,0.976840669,3.552787007,0.625211312,2.063631313,3.338043509,72.50990053,0.155634225,-1.257229102,-13.44308026,49.44802413,1.17535024,5.821298535,0.907998542,-0.159947907,-83.09882203,66.69591005,0.187278354,-5.553973378,-1.250497248,0.047910934,21.46320914,22.61434739,22.61434739,3.308522845,16.51502615,5.855816604,9.254963084,9.254963084,2.221263572,28.04739562,16.90103172,11.28502217,11.28502217,2.221242626,16.06832559,6.945228425,12.49070025,12.49070025,5.285730582,58.11874703
10,10,100,50,60,0,1,MMH,65,0.525000156,0.097407396,14.23368101,1.077198501,9.712296916,0.384768416,30.88123371,0.519040324,30.83497983,0.893707056,24.3459128,0.903840426,22.77275194,1.161933853,3.289672853,0.623149704,-17.36608223,-0.426646912,66.71809687,0.115076864,10.73727161,0.452242283,12.08100753,1.090135459,3.318110088,0.480612998,4.991106216,1.132034528,70.94269498,0.107773919,-9.960406992,-1.426604179,41.52613409,1.32937329,4.843312106,1.002841462,1.011775154,8.306858176,70.2098888,0.143664373,-6.224787883,-1.009050437,0.051138898,22.0048202,27.55743905,27.55743905,3.7369851,15.33249985,4.855848226,7.67770936,7.67770936,2.049958665,26.46043141,14.20955824,7.645772262,7.645772262,1.594726837,13.16993469,6.281124934,10.08665965,10.08665965,4.857074193,55.2037335
10,10,100,60,70,0,1,MMH,65,0.533752687,0.058576239,18.80321618,0.927001277,9.235611362,0.328137051,31.16252734,0.450672771,35.57880767,0.54297951,27.40290648,0.692107693,29.53104108,0.945730729,4.192872056,0.555417474,-21.23375342,-0.505439881,62.69331495,0.170979432,10.30082584,0.502783814,16.35609739,0.880770294,3.828949605,0.62080772,2.361694839,2.702286795,70.51860024,0.175555432,-2.34491741,-8.358576973,53.94583043,1.078143126,5.876824272,0.879867687,0.93850478,10.10869063,67.12513762,0.141346334,-6.174849965,-1.05414778,0.031265225,18.96576239,19.31856356,19.31856356,3.030546277,17.43060541,5.179088503,10.71926738,10.71926738,2.328794406,27.92841301,19.60017267,12.37992333,12.37992333,2.377041474,14.40596471,6.509204382,9.487892122,9.487892122,5.170827779,58.16132625
10,10,100,70,80,0,1,MMH,65,0.516495413,0.108802392,17.21004895,0.958107936,9.442736625,0.347826307,29.82082506,0.468668042,33.47136176,0.66610974,30.05804309,0.683527082,27.6359565,0.99971304,3.825950834,0.590472098,-19.45880035,-0.56513241,64.70330395,0.161201577,9.969519498,0.474458925,14.73729822,0.930958573,3.322564633,0.621560962,1.850495343,3.243116326,73.46143075,0.139987357,-2.215485043,-7.263980726,48.21450404,1.163187006,5.565752177,0.856225208,-0.631310298,-17.14787918,67.65047889,0.136302654,-5.315234059,-1.256600458,0.056195936,20.54548648,22.29560008,22.29560008,3.284432208,16.48908448,4.730127504,10.43027463,10.43027463,2.259117216,27.62802609,16.09324065,10.28367153,10.28367153,2.06517647,13.71981412,6.679125553,9.220939817,9.220939817,4.765537315,56.0824846
10,10,100,80,90,0,1,MMH,65,0.522565788,0.056802445,18.86823693,0.941882932,9.122296247,0.310686223,30.77841232,0.491957838,36.36542089,0.479836207,25.19912788,0.781612474,29.82068433,0.937457679,4.010053053,0.532777196,-20.83777916,-0.420705926,63.55996271,0.134995533,10.29015932,0.456177093,17.13465632,0.879264323,3.355565158,0.614409841,3.390434143,1.851840308,73.71139385,0.139346759,-1.119126761,-13.65739904,53.026566,1.088306131,5.750551749,0.881660271,1.223934791,7.686369825,67.55502793,0.145909359,-5.929791205,-1.064312779,0.029683014,19.69595268,17.44944563,17.44944563,2.834171766,17.77167032,4.694134965,8.580311043,8.580311043,2.136464821,27.95562952,15.28436075,10.27144383,10.27144383,2.061692255,15.06589199,6.311152556,9.856910822,9.856910822,5.070033013,57.70913688
10,10,100,90,100,1,1,MMH,65,0.486927513,0.053610286,20.0864206,0.926487639,9.436172454,0.336829682,31.24159008,0.428285502,34.27620758,0.592702465,27.84536271,0.668369143,29.98703048,0.88643401,3.853351012,0.544907577,-19.19682569,-0.459205916,65.31569185,0.136367209,9.019361032,0.552259502,17.34737649,0.823058646,3.346612186,0.645012127,3.086123062,1.941183695,73.4236731,0.145454882,-1.485695233,-10.44380111,54.69593241,1.031347238,5.797880586,0.84912059,1.276928022,7.009813009,67.35316295,0.137417491,-6.390057346,-0.932340888,0.026104323,18.61098121,20.31559272,20.31559272,3.178382967,18.6098204,4.981027832,8.906918601,8.906918601,2.099720163,26.58152368,15.51630552,10.67983171,10.67983171,2.158605444,14.27790821,5.95771174,9.255502664,9.255502664,4.923099784,56.41049882
11,11,180,10,20,0,0,MMH,69,0.226919489,0.180146534,16.0109042,0.890712746,8.229430492,0.304272932,16.88506445,0.937814292,42.70555293,0.352540631,34.38443051,0.463286938,32.44435241,0.862071599,4.656174033,0.47036005,-18.88837345,-0.463812623,64.23755208,0.127758916,10.33205587,0.561862458,15.5972012,0.827997867,4.190257112,0.660907604,-1.189715845,-7.050788927,69.61318273,0.240091944,15.37610736,0.977846826,64.72326536,1.068907805,5.883848672,0.9541794,5.464397541,1.841681622,66.46488997,0.145274331,-3.910532599,-1.508366561,0.040878759,15.92985753,15.05544258,15.05544258,2.503992944,14.26111645,5.805194307,8.20692002,8.20692002,2.190078251,27.96935476,15.03547778,16.71356437,16.71356437,2.769372788,12.91444932,5.898516608,9.655642425,9.655642425,5.614247196,69.18320351
11,11,180,20,30,0,0,MMH,69,0.229856936,0.196742489,17.07479207,0.882797234,8.297937999,0.307277235,18.40635667,0.809716989,42.28913406,0.349000122,34.08669975,0.50140328,33.42541588,0.870970682,4.682513584,0.483066168,-18.64857923,-0.503004469,64.18727942,0.132627303,10.17519234,0.559493347,16.58038499,0.794047102,4.176759124,0.679238192,-1.627171384,-5.082730722,69.69905503,0.247773987,14.94067398,1.016942543,66.39919859,1.051394252,5.936452119,0.96218988,6.636551032,1.470528106,66.05888192,0.145845011,-4.08323888,-1.312884571,0.045222626,17.09118306,14.75891295,14.75891295,2.549767445,15.07357921,5.692952419,8.512985756,8.512985756,2.261963894,29.11255727,15.19380699,17.26961275,17.26961275,2.837014316,13.16560665,5.360821325,9.63435836,9.63435836,5.711994152,69.81173573
11,11,180,30,40,0,0,MMH,69,0.236558694,0.197712723,15.71191643,0.898972097,8.114181589,0.32686095,17.42690393,0.926864645,43.43928703,0.371686452,33.14866296,0.452806164,30.51970425,0.945422793,4.573488295,0.493607018,-19.47141546,-0.51272451,64.14100205,0.141943022,9.711719668,0.600796946,14.94114312,0.874581516,4.154514784,0.700298072,-1.719369163,-4.829578163,69.32301611,0.258691804,15.56689521,1.000873735,60.48991491,1.143362528,5.469659901,1.012886129,6.165835688,1.53115972,67.58612129,0.145111989,-3.331318674,-1.678161273,0.046770664,15.00991892,16.14579447,16.14579447,2.652209103,14.12457446,5.834771517,9.104367665,9.104367665,2.257505919,28.85402403,15.58049655,17.9332961,17.9332961,2.909398693,13.0672476,5.590489987,9.807556489,9.807556489,5.540142644,69.16190203
11,11,180,40,50,0,0,MMH,69,0.219175318,0.178291481,14.73255015,0.910479152,8.513765019,0.29293302,19.47954065,0.880706851,40.61988304,0.374579052,34.73139896,0.444244382,31.49723018,0.881901966,4.391819459,0.505946459,-17.72032939,-0.530252024,65.57790355,0.131387144,9.387861482,0.592345162,15.99118418,0.823411004,3.681790296,0.760891059,-1.362842923,-5.751636303,72.36622286,0.232710085,11.46833104,1.395415202,64.08698895,1.089961455,5.642973193,0.993031046,6.110754407,1.551737969,67.09139043,0.148200645,-3.629521787,-1.502691341,0.039077092,15.42922887,15.21535728,15.21535728,2.493962899,13.41367977,5.56085433,8.616093457,8.616093457,2.222025504,27.77746922,16.00308347,16.84034987,16.84034987,2.801441317,13.16731702,5.454050961,9.942987336,9.942987336,5.603647572,69.85234772
11,11,180,50,60,0,0,MMH,69,0.215589628,0.205665294,15.16112546,0.905608045,8.839379894,0.331279555,24.66849476,0.686080844,37.81884089,0.500054487,32.43816936,0.512501882,30.21436591,0.904285595,4.103505523,0.537857836,-15.38390312,-0.624550215,67.40712575,0.127948675,8.918980179,0.606489927,15.56329184,0.834987363,3.426926854,0.763015563,-0.876262863,-9.108221317,73.6520014,0.210196132,8.222307748,1.912316206,61.45920943,1.139168846,5.451761606,1.012891521,5.841648558,1.628180393,67.46086558,0.14495495,-3.797677007,-1.405077242,0.044339304,16.62462285,18.91148108,18.91148108,2.928305838,13.73003719,5.409271638,8.624652425,8.624652425,2.207102601,27.32241585,15.72365236,15.48136581,15.48136581,2.614798523,12.99515201,5.336029535,9.778786397,9.778786397,5.522043105,70.01241668
11,11,180,60,70,0,0,MMH,69,0.213952962,0.255595095,14.81975169,1.006713897,8.860959893,0.352877889,23.22176061,0.778282999,37.71658398,0.551335302,32.24686166,0.495214197,27.39071146,1.01033023,3.855628521,0.571034959,-13.66463378,-0.72696128,68.77171879,0.129949045,8.431928357,0.668889004,14.94908172,0.948214338,3.459983045,0.776371755,-0.691349792,-11.22003191,73.27676977,0.215879208,8.148949809,2.040044456,54.55082021,1.25855925,5.230489185,1.018048033,4.454322042,2.392871647,68.18574653,0.140034305,-3.256398353,-1.821808149,0.054685328,15.9691037,20.79448422,20.79448422,3.126836822,14.91924998,5.640024161,8.93681918,8.93681918,2.201698674,27.67366381,16.62421988,15.81893102,15.81893102,2.686233109,14.17493363,5.932533056,9.548343626,9.548343626,5.324889226,68.65543937
11,11,180,70,80,0,0,MMH,69,0.21350771,0.177008594,16.10238788,0.937031505,8.258001316,0.328555091,21.73177422,0.745121736,42.09118122,0.385182174,31.12105432,0.518690523,28.57193759,0.878161074,4.143534148,0.540891698,-13.42447116,-0.965846209,67.36870696,0.158976351,8.689828654,0.695124216,15.1688601,0.840020586,3.821625114,0.843232125,-0.691024836,-13.0864335,70.59566695,0.279018599,7.207656852,2.911824454,59.92275342,1.14563839,5.321632538,1.018822002,5.58650602,1.608126961,67.9562217,0.146889636,-3.933210561,-1.318604926,0.0377927,16.14219594,16.21277269,16.21277269,2.713208374,15.08844475,6.04051033,10.7100312,10.7100312,2.241203221,25.0907634,20.98743148,19.69750409,19.69750409,3.222517066,12.74215475,5.186350821,9.982064669,9.982064669,5.421796316,68.64980675
11,11,180,80,90,0,0,MMH,69,0.22116006,0.182947464,15.3423488,0.950409769,8.316978926,0.301405818,20.39795446,0.704308487,41.80807614,0.354888163,34.09732736,0.4125419,28.96518054,0.857820882,4.039304361,0.517088488,-10.59274469,-1.128563781,68.41795607,0.139237014,9.664605656,0.545848047,16.32902234,0.805824361,3.572795146,0.812281827,0.154731459,50.06862945,72.51406537,0.239447086,5.140891703,3.795827281,63.69663623,1.108248261,5.553982885,1.012439079,6.058738398,1.49457346,67.33896825,0.148875052,-3.632083077,-1.531823174,0.040460672,14.06657621,14.83719134,14.83719134,2.506785836,14.58151818,5.275406122,9.526311907,9.526311907,2.088677785,24.84693672,19.51393697,17.36328165,17.36328165,2.902116569,13.15832399,5.563709027,10.0250924,10.0250924,5.623069317,70.59168633
11,11,180,90,100,0,0,MMH,69,0.230457743,0.177353836,15.80804461,0.936492881,7.852798131,0.333734443,21.02153654,0.778656529,44.69813126,0.353608071,29.3495041,0.45540962,28.35108031,0.876199275,3.861249914,0.514974469,-12.24074257,-0.826614324,68.86221971,0.122379595,8.501976719,0.683416535,16.11371227,0.829184783,3.267831481,0.725052494,1.550835377,5.060972015,74.21783405,0.1831265,5.722229219,2.644702735,60.39547973,1.133298985,5.377322245,1.015451213,5.525732109,1.639256015,68.02020044,0.143450107,-3.396968374,-1.602484981,0.040872565,13.36604651,15.80561997,15.80561997,2.62074921,14.80412124,5.81039147,8.427330559,8.427330559,1.988445124,24.84119601,15.13359527,13.59125219,13.59125219,2.369349365,13.36124501,5.4435908,9.757505031,9.757505031,5.460408396,68.44613588
11,11,180,100,110,0,0,MMH,69,0.215485893,0.170041475,15.5837043,0.953886246,8.197690038,0.376675902,15.7233454,1.066207205,42.73106811,0.46331487,33.29424683,0.455464339,26.15202323,0.879643155,4.007868735,0.501624273,-10.45099888,-0.933089554,67.77332814,0.127637378,12.72781379,0.473033449,15.14783822,0.827696025,3.317568793,0.759680862,0.94960246,7.74321622,73.692893,0.198945056,5.50421262,3.06672222,60.06865053,1.155118555,5.347830387,1.014085535,5.625934708,1.60148372,67.99590123,0.144835381,-3.09101943,-1.834754102,0.036641539,15.16434212,19.79793927,19.79793927,3.087872289,14.86508119,6.020681655,8.650409902,8.650409902,2.01044424,23.00444822,16.87989115,14.66083672,14.66083672,2.52029352,12.53780548,5.671260579,9.848212261,9.848212261,5.423157439,69.3864128
11,11,180,110,120,0,0,MMH,69,0.2127703,0.18070186,16.27821126,0.968717385,8.346395322,0.349388111,19.74485527,0.837698041,41.50440983,0.428718897,32.49475625,0.472824007,26.28833625,0.892159378,4.255181252,0.488944923,-10.83798451,-0.855471242,65.91567781,0.135553066,15.83211614,0.344811585,15.72225202,0.829691821,3.387996725,0.801827746,0.034210785,215.3788377,73.27316824,0.21690055,6.357020868,2.758587239,60.61823367,1.143093374,5.347197358,1.023882863,5.560138598,1.599880983,68.03426708,0.147497588,-3.360285359,-1.562753932,0.038447989,15.36430086,17.7937248,17.7937248,2.916131295,15.76898624,5.45909706,8.935072225,8.935072225,2.08054927,23.45338572,17.53639664,15.89299049,15.89299049,2.716589777,13.04462391,5.251299157,10.0348903,10.0348903,5.47490374,69.29230125
11,11,180,120,130,0,0,MMH,69,0.223393543,0.195311774,14.49327171,0.994821057,8.382230332,0.397642779,17.59894355,1.195123932,40.91892279,0.544387529,30.92478244,0.49260899,23.96369864,0.933991968,3.933925417,0.504216151,-10.08850514,-0.804011629,67.75379843,0.122740117,14.18230538,0.475626331,15.08871913,0.885337349,3.143452843,0.765332824,0.382879994,18.36137292,74.6627074,0.183817826,6.118672275,2.473139084,55.95023473,1.191793436,5.238445685,0.997016329,4.351336677,2.278014004,68.19580055,0.138001222,-3.541346146,-1.611815981,0.043631389,15.23382584,22.27575127,22.27575127,3.333133363,14.41821188,6.745477873,8.316109146,8.316109146,1.983548732,22.38190205,15.13232755,13.72433656,13.72433656,2.405787641,13.35860659,5.707998312,9.411103811,9.411103811,5.222815887,66.68112249
11,11,180,130,140,0,0,MMH,69,0.222287791,0.165895115,15.66089668,0.895520706,7.83927148,0.334409104,15.61839068,1.141572992,45.12861061,0.350541522,31.67723866,0.47438576,27.20041378,0.879262544,3.962269066,0.488457266,-14.15614017,-0.60905579,68.39858822,0.106420626,8.707371627,0.624912649,16.17441809,0.799486953,3.291944779,0.730478112,0.071543506,102.4673312,74.02808443,0.187738238,5.317003158,2.951179689,61.06120502,1.124703578,5.441202105,1.009756242,5.874488978,1.559282554,67.72579328,0.144325915,-3.236472708,-1.708338909,0.036876459,15.02723094,15.81945185,15.81945185,2.621523752,14.02465725,5.441346669,7.279020576,7.279020576,1.935399115,23.91630502,15.69143173,13.89790213,13.89790213,2.404693607,12.93123624,5.528992255,9.774587084,9.774587084,5.49428779,68.67575576
11,11,180,140,150,0,0,MMH,69,0.246460794,0.165210782,15.40112773,0.899278113,7.46977368,0.342058126,17.36270673,1.025336835,47.22228708,0.324075024,28.11624783,0.527236171,29.11972048,0.879028627,4.044923036,0.511861166,-16.47649443,-0.54694757,67.69054977,0.120933395,7.158972705,0.728792382,16.52700528,0.805956787,3.389719485,0.762694931,-0.290993242,-25.35434101,73.47821425,0.204409415,6.471234806,2.565151967,62.0831352,1.109597843,5.512811923,1.003631298,5.181479739,1.745138052,67.75651724,0.144877282,-3.686718496,-1.49011305,0.040717981,14.82390285,15.30356382,15.30356382,2.555096787,13.84989708,5.21740477,8.186047993,8.186047993,2.070439022,25.59706791,16.59970069,15.01963879,15.01963879,2.585321869,13.32005207,5.493627343,9.816380056,9.816380056,5.532830586,68.8873129
11,11,180,150,160,0,0,MMH,69,0.241655746,0.16672205,15.08901881,0.952894254,8.161046579,0.34488424,18.65579659,1.072673287,42.75387946,0.412052407,30.90328043,0.494826394,26.90678048,0.895907551,3.852508419,0.528354815,-14.23103584,-0.694128977,68.84142526,0.12196392,7.119697508,0.795034616,15.07043079,0.848082586,3.363754854,0.764328552,-0.113744712,-69.67690448,73.12751065,0.203052913,4.990472459,3.414179153,57.83156344,1.155519628,5.231727818,1.015745214,5.099281748,1.75839671,68.28297767,0.146814039,-3.271922668,-1.665292155,0.040289341,15.29175882,17.61683894,17.61683894,2.814616347,14.37823932,5.660405974,8.396170083,8.396170083,2.035491373,24.10598781,17.03836703,14.84875406,14.84875406,2.571013877,12.78096992,5.448707151,10.02489975,10.02489975,5.314102492,66.82550667
