"wrist_acc_time","Time1","Time2","Time","rpe","State","Fatigue","ID","Index","subject","experimental_condition","bottle_mass","picking_rate","wrist_acc_length","wrist_acc_mean","wrist_acc_rms","wrist_acc_mad","wrist_acc_std","wrist_acc_min","wrist_acc_max","wrist_acc_med","wrist_acc_perc25","wrist_acc_perc75","wrist_jerk_mean","wrist_jerk_rms","wrist_jerk_mad","wrist_jerk_std","wrist_jerk_min","wrist_jerk_max","wrist_jerk_med","wrist_jerk_perc25","wrist_jerk_perc75","trunk_acc_mean","trunk_acc_rms","trunk_acc_mad","trunk_acc_std","trunk_acc_min","trunk_acc_max","trunk_acc_med","trunk_acc_perc25","trunk_acc_perc75","trunk_jerk_mean","trunk_jerk_rms","trunk_jerk_mad","trunk_jerk_std","trunk_jerk_min","trunk_jerk_max","trunk_jerk_med","trunk_jerk_perc25","trunk_jerk_perc75","upperarm_acc_mean","upperarm_acc_rms","upperarm_acc_mad","upperarm_acc_std","upperarm_acc_min","upperarm_acc_max","upperarm_acc_med","upperarm_acc_perc25","upperarm_acc_perc75","upperarm_jerk_mean","upperarm_jerk_rms","upperarm_jerk_mad","upperarm_jerk_std","upperarm_jerk_min","upperarm_jerk_max","upperarm_jerk_med","upperarm_jerk_perc25","upperarm_jerk_perc75","time_diff"
2021-09-18 17:31:04,44.2,44.5,44.5,3,0,0,28,20,1,"Condition 2.5-15","2.5","15",2471,1.017544538,1.04580022,0.168812848,0.241505316,0.413850787,2.522098183,1.004715048,0.873459596,1.109208314,5.347465311,7.205636816,3.652070523,4.830658769,0.038082067,34.96199101,4.012659157,1.723442957,7.719682353,0.995603566,0.996465035,0.02491758,0.041434297,0.84078965,1.340113983,0.99361488,0.980652622,1.009086263,1.364542302,1.86045802,0.906840529,1.264901623,0.016453298,9.800201053,0.996370394,0.493536547,1.792012448,1.011014178,1.018690601,0.081408692,0.124848631,0.42844975,1.58523926,1.00428442,0.959870086,1.056023279,3.300491939,4.589876657,2.232702546,3.190272916,0.075402992,27.2203628,2.372713854,1.193745315,4.448107293,NA
2022-02-07 15:30:29,43.633,44,44,2,0,0,29,20,1,"Condition 2.5-10","2.5","10",3363,1.027569956,1.063463109,0.169602068,0.274000173,0.366301498,2.98349423,0.993682268,0.922991193,1.082408127,5.178770591,7.920248252,4.488405613,5.993442421,0.019088235,47.78490195,2.772336518,0.910871895,7.277621407,1.029505121,1.03081124,0.029504848,0.051882742,0.767346196,1.471299887,1.028815463,1.014737118,1.045849545,1.497609527,2.116835958,1.069058003,1.496270731,0.007848326,11.51453321,1.028543255,0.475954956,1.989290518,1.014325991,1.024445959,0.090148908,0.143660862,0.307084224,1.932760343,0.997617469,0.965837759,1.054514326,3.315447127,5.016925827,2.616951733,3.765842973,0.009077602,35.01065189,2.05095291,0.83014742,4.516388926,NA
2022-02-11 18:55:29,42.5,43,43,1,0,0,30,20,1,"Condition 2.5-5","2.5","5",7025,1.005406371,1.01927238,0.086151987,0.167565541,0.478809718,2.402975994,0.991407698,0.969371124,1.018572569,2.44598074,4.376875438,2.426573361,3.629888798,0.012150191,35.71870712,0.950445629,0.466442147,2.586600036,1.030084184,1.030593417,0.018802428,0.03239622,0.82397865,1.406836933,1.0293414,1.019466172,1.040167946,0.983038792,1.450797384,0.711437633,1.067056645,0.001663268,10.24266636,0.637649572,0.325653078,1.197147466,1.014234308,1.020375643,0.060261525,0.111789987,0.269019321,1.83525435,1.001426438,0.981237638,1.029175226,2.276992205,3.653150656,1.832390676,2.856917609,0.026109838,37.01460598,1.325441018,0.625384171,2.827183238,0
2022-03-31 21:55:02,44,44.5,44.5,1,0,0,31,20,1,"Condition 1.5-15","1.5","15",2458,1.039246857,1.077636455,0.199847926,0.285130451,0.319671097,2.484024766,1.005433099,0.894511513,1.143623613,6.071381732,8.286416307,4.398949204,5.640564527,0.068244245,38.57505269,4.303037299,1.702392615,8.994358196,1.031900657,1.03281137,0.027004433,0.043371938,0.784769332,1.294601257,1.031601183,1.016942361,1.046965563,1.55870994,1.992101431,0.930917137,1.240773153,0.032247658,9.542995078,1.224751264,0.65769142,2.063535473,1.071169758,1.089511529,0.131144842,0.199115174,0.284882836,2.229497642,1.040572476,0.991553089,1.137386358,4.630061749,6.164972918,3.129467275,4.071383768,0.096605189,27.70106113,3.272526907,1.684919348,6.492854644,NA
2021-09-23 21:21:47,14.917,15.317,15.5,4,1,1,32,21,2,"Condition 2.5-15","2.5","15",2414,1.051299369,1.128194971,0.242683951,0.409466707,0.050727183,4.047575099,1.006503696,0.91547897,1.16358558,6.442273048,10.25783175,5.369487975,7.984149814,0.033634226,62.95158858,3.892366684,1.272992183,8.215218075,0.996469135,0.997936645,0.030095851,0.054111226,0.611744279,1.264228702,0.996228931,0.982402787,1.009142356,1.525387933,2.149808016,1.105946642,1.515195563,0.029186328,10.1147441,0.984923812,0.495394945,2.000670964,1.013765586,1.02527489,0.099423048,0.153224225,0.444820755,1.826793858,0.993183892,0.95082846,1.06237827,3.644864646,5.365725833,2.732185054,3.938578945,0.032744015,28.19151863,2.437141657,1.096775793,4.727391484,NA
2021-10-15 23:30:23,43.133,43.5,43.5,2,0,0,33,21,2,"Condition 2.5-5","2.5","5",5844,1.006772067,1.021238471,0.083354758,0.171298109,0.278745977,2.731183238,0.99397514,0.986437721,1.008107536,2.382910247,4.261824809,2.584610437,3.533698707,0.004448474,27.07906905,0.559252209,0.177510711,3.314811081,1.019318454,1.019637704,0.012286904,0.025515648,0.790098883,1.225912895,1.018645928,1.01443653,1.023332882,0.675345847,1.110340416,0.610557748,0.881417488,0.007669207,8.499930978,0.311295632,0.132699184,0.866908007,1.008127458,1.01077578,0.039980731,0.073127419,0.522448189,1.469556612,0.999610921,0.993135798,1.013622511,1.538884182,2.656956059,1.488241283,2.166114954,0.008217107,19.33177066,0.593472976,0.200154211,2.075179486,NA
2021-11-24 22:28:46,24.883,25.283,25.5,4,1,1,34,21,2,"Condition 1.5-15","1.5","15",2405,1.042683193,1.093035337,0.214156213,0.327998078,0.192635769,2.702117087,1.010149541,0.902733427,1.156655182,5.567612709,7.854402176,4.131157808,5.541308075,0.103013657,49.01119527,3.915244344,1.538189093,7.896690976,1.025182922,1.025942242,0.024420099,0.039472882,0.784083699,1.242701255,1.024491144,1.011585372,1.037870849,1.328245473,1.731745141,0.836482134,1.111404073,0.030339174,8.694353835,1.019911072,0.516733836,1.780346013,1.01327075,1.020795488,0.080925617,0.1237424,0.465551739,1.635642424,1.004294329,0.966659054,1.058252191,2.935055934,3.878562708,1.919256814,2.536014713,0.039560705,15.98932528,2.178931844,1.087919152,4.058760905,NA
2021-12-17 14:23:24,19.317,21.3,21.5,4,1,1,35,21,2,"Condition 2.5-10","2.5","10",3049,1.024867608,1.054524167,0.151380071,0.248370363,0.291828706,2.84736008,0.995584079,0.95678782,1.095703263,4.620203641,6.82963999,3.641217662,5.030507251,0.0105049,50.97600938,3.373022016,0.549016666,6.685954447,1.026290417,1.026818899,0.018322725,0.032945193,0.840212219,1.25192019,1.026628107,1.01951689,1.034637545,1.008109511,1.411541462,0.752492549,0.988172497,0.015656876,6.824714753,0.692064762,0.254746855,1.437486173,1.004010549,1.00905161,0.065475522,0.100753652,0.461500165,1.388243747,0.99228873,0.974534258,1.042089011,2.518282793,3.463079412,1.868322186,2.37760919,0.008724614,14.0418078,2.007250781,0.396781581,3.772751089,NA
2021-09-24 15:23:37,6.8,7.217,7.5,4.22222222222222,1,1,36,22,3,"Condition 2.5-15","2.5","15",2440,1.030745676,1.070181112,0.195029402,0.287897439,0.242176315,2.41882354,1.00857296,0.880376875,1.131618229,6.377141077,8.219170211,3.852026873,5.186314575,0.175281879,36.1507638,5.138355778,2.6255993,8.57522931,0.990927879,0.991627931,0.025426101,0.037262062,0.796142032,1.191340279,0.990583803,0.972347202,1.007607207,1.445868531,1.729815377,0.70025508,0.949786973,0.042462876,5.94437509,1.265039873,0.777915805,1.812674085,1.007555184,1.013488829,0.080670795,0.109531162,0.631677313,1.412756269,0.999229992,0.951006766,1.067113593,3.570522301,4.395816051,1.944691108,2.564618092,0.10816012,16.05964511,2.933412516,1.760568612,4.745117235,NA
2021-10-01 16:13:45,5.367,5.767,6,4,1,1,37,22,3,"Condition 1.5-15","1.5","15",2424,1.023244323,1.057554902,0.187008987,0.267250613,0.472837971,2.268643156,1.004878542,0.857937508,1.131261938,5.448398312,7.193304642,3.50860365,4.697626539,0.070100658,34.90015627,4.313273386,1.953825835,7.408912541,1.016826338,1.017306607,0.0188605,0.03126236,0.858987931,1.282862583,1.017091792,1.00464664,1.029053893,1.087734467,1.413591616,0.614220236,0.903001392,0.028536787,10.20927322,0.895623224,0.502749242,1.387366541,1.013888854,1.020481685,0.085506437,0.11583521,0.606571272,1.472147721,1.000302927,0.954263589,1.073883298,3.245150805,4.09642056,1.861402155,2.500447566,0.031352607,15.05974423,2.756734997,1.4011546,4.345117276,0.367
